CO_IES|NO_IES|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_CURSO|NO_CURSO|CO_CURSO_POLO|CO_TURNO_ALUNO|DS_TURNO_ALUNO|CO_GRAU_ACADEMICO|DS_GRAU_ACADEMICO|CO_MODALIDADE_ENSINO|DS_MODALIDADE_ENSINO|CO_NIVEL_ACADEMICO|DS_NIVEL_ACADEMICO|CO_OCDE|NO_OCDE|CO_OCDE_AREA_GERAL|NO_OCDE_AREA_GERAL|CO_OCDE_AREA_ESPECIFICA|NO_OCDE_AREA_ESPECIFICA|CO_OCDE_AREA_DETALHADA|NO_OCDE_AREA_DETALHADA|CO_ALUNO_CURSO|CO_ALUNO_CURSO_ORIGEM|CO_ALUNO|CO_COR_RACA_ALUNO|DS_COR_RACA_ALUNO|IN_SEXO_ALUNO|DS_SEXO_ALUNO|NU_ANO_ALUNO_NASC|NU_MES_ALUNO_NASC|NU_DIA_ALUNO_NASC|NU_IDADE_ALUNO|CO_NACIONALIDADE_ALUNO|DS_NACIONALIDADE_ALUNO|CO_PAIS_ORIGEM_ALUNO|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|IN_ALUNO_DEF_TGD_SUPER|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_DEF_SURDEZ|IN_DEF_SURDOCEGUEIRA|IN_DEF_BAIXA_VISAO|IN_DEF_CEGUEIRA|IN_DEF_SUPERDOTACAO|IN_TGD_AUTISMO_INFANTIL|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|CO_ALUNO_SITUACAO|DS_ALUNO_SITUACAO|QT_CARGA_HORARIA_TOTAL|QT_CARGA_HORARIA_INTEG|DT_INGRESSO_CURSO|IN_ING_VESTIBULAR|IN_ING_ENEM|IN_ING_AVALIACAO_SERIADA|IN_ING_SELECAO_SIMPLIFICADA|IN_ING_SELECAO_VAGA_REMANESC|IN_ING_SELECAO_VAGA_PROG_ESPEC|IN_ING_TRANSF_EXOFFICIO|IN_ING_DECISAO_JUDICIAL|IN_ING_CONVENIO_PECG|IN_RESERVA_VAGAS|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTRA|IN_FINANC_ESTUDANTIL|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_ATIVIDADE_EXTRACURRICULAR|IN_COMPL_ESTAGIO|IN_COMPL_EXTENSAO|IN_COMPL_MONITORIA|IN_COMPL_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|CO_TIPO_ESCOLA_ENS_MEDIO|IN_ALUNO_PARFOR|CO_SEMESTRE_CONCLUSAO|CO_SEMESTRE_REFERENCIA|IN_MOBILIDADE_ACADEMICA|CO_MOBILIDADE_ACADEMICA|CO_MOBILIDADE_ACADEMICA_INTERN|CO_IES_DESTINO|CO_PAIS_DESTINO|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_VAGA_NOVA|ANO_INGRESSO
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|4607719||400019095745|3|Parda|0|Masculino|1996|1|7|20|1|Brasileira|76|31|3135209|2||||||||||||||2|Cursando|3640|1950|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||1|1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|824551||400019099272|3|Parda|1|Feminino|1995|3|22|21|1|Brasileira|76|31|3135209|2||||||||||||||4|Desvinculado do curso|3640|200|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|824873||400019099277|1|Branca|1|Feminino|1995|8|2|21|1|Brasileira|76|31|3167202|0||||||||||||||4|Desvinculado do curso|3640|1583|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||1|0|0|0|0|0|1|0|||||||||1|||2|0|||||0|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|2745053||400019100827|3|Parda|1|Feminino|1996|3|10|20|1|Brasileira|76|31|3135209|2||||||||||||||2|Cursando|3640|1600|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|824552||400019103707|3|Parda|1|Feminino|1996|4|14|20|1|Brasileira|76|31|3152204|2||||||||||||||2|Cursando|3640|1816|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|1||0||1|1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|1900319||400019105134|3|Parda|1|Feminino|1994|3|19|22|1|Brasileira|76|31|3151206|2||||||||||||||2|Cursando|3640|1766|01/01/2014|0|1|0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|4557626||400019105142|1|Branca|1|Feminino|1996|1|18|20|1|Brasileira|76|31|3143302|2||||||||||||||2|Cursando|3640|1233|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||1|0|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|881022||400019107960|3|Parda|0|Masculino|1994|2|12|22|1|Brasileira|76|31|3135209|0||||||||||||||4|Desvinculado do curso|3640|366|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|3035518||400019107969|3|Parda|1|Feminino|1995|8|28|21|1|Brasileira|76|31|3135209|2||||||||||||||2|Cursando|3640|716|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|2748206||400019108703|2|Preta|0|Masculino|1995|4|1|21|1|Brasileira|76|31|3135209|2||||||||||||||2|Cursando|3640|1416|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|1061401||400019109017|3|Parda|1|Feminino|1996|4|21|20|1|Brasileira|76|31|3135209|2||||||||||||||2|Cursando|3640|1883|01/01/2014|0|1|0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||1|0|0|0|1||||1|1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|322829||400019109020|4|Amarela|1|Feminino|1995|1|8|21|1|Brasileira|76|31|3135209|2||||||||||||||2|Cursando|3640|516|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||1|1|0|0|0|0|0|1|0|1|0|0||0|||1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|506417||400019109059|1|Branca|0|Masculino|1989|2|1|27|1|Brasileira|76|31|3135209|2||||||||||||||2|Cursando|3640|916|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|2271821||400019109065|5|Indígena|0|Masculino|1996|10|31|20|1|Brasileira|76|31|3135209|2||||||||||||||7|Falecido|3640|1200|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|5534863||400019109069|3|Parda|0|Masculino|1994|11|1|22|1|Brasileira|76|31|3132107|2||||||||||||||2|Cursando|3640|1666|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|3458905||400019109843|3|Parda|0|Masculino|1987|8|13|29|1|Brasileira|76|31|3135209|2||||||||||||||4|Desvinculado do curso|3640|166|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|4251304||400019110522|3|Parda|0|Masculino|1996|5|9|20|1|Brasileira|76|31|3143302|2||||||||||||||2|Cursando|3640|1750|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|2029376||400019110975|1|Branca|0|Masculino|1995|5|14|21|1|Brasileira|76|31|3135209|2||||||||||||||2|Cursando|3640|850|01/01/2014|0|1|0|0|0|0|0|0||0||||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1|||2|0|||||1|0|0|0|2014
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|8392778||400019335155|3|Parda|0|Masculino|1993|9|21|23|1|Brasileira|76|||2||||||||||||||4|Desvinculado do curso|3640|83|01/01/2016|0|0|0|0|1|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|1|0|2016
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|8392852|1298210|400020326702|1|Branca|0|Masculino|1996|5|5|20|1|Brasileira|76|31|3142700|2||||||||||||||2|Cursando|3640|133|01/07/2016|0|0|0|0|1|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|0|2016
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|8392857|2869018|400020343864|3|Parda|1|Feminino|1997|9|15|19|1|Brasileira|76|31|3119401|2||||||||||||||2|Cursando|3640|650|01/01/2016|0|0|0|0|1|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|1|0|2016
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|1972804||400020443274|3|Parda|0|Masculino|1997|1|22|19|1|Brasileira|76|31|3120904|2||||||||||||||2|Cursando|3640|1250|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|553563||400020656653|3|Parda|1|Feminino|1997|6|17|19|1|Brasileira|76|31|3135209|0||||||||||||||2|Cursando|3640|1033|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|26220||400020656671|2|Preta|1|Feminino|1997|5|14|19|1|Brasileira|76|31|3106200|0||||||||||||||2|Cursando|3640|433|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||1|0|0|0|0|1|0|0|||||||||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|6503801||400020657123|3|Parda|0|Masculino|1996|10|3|20|1|Brasileira|76|31|3139300|2||||||||||||||2|Cursando|3640|900|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||1|0|0|0|0|1|0|0|||||||||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|188694||400020657142|1|Branca|0|Masculino|1996|4|2|20|1|Brasileira|76|31|3127701|2||||||||||||||2|Cursando|3640|1183|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|812032||400020657177|2|Preta|0|Masculino|1995|5|3|21|1|Brasileira|76|||0||||||||||||||4|Desvinculado do curso|3640|483|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|777785||400020657189|1|Branca|0|Masculino|1995|2|18|21|1|Brasileira|76|31|3132107|0||||||||||||||2|Cursando|3640|750|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||1|0|0|0|0|1|0|0|||||||||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|3750062||400020659575|1|Branca|1|Feminino|1995|2|15|21|1|Brasileira|76|31|3143302|0||||||||||||||2|Cursando|3640|1083|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|3788098||400020660964|3|Parda|1|Feminino|1997|2|27|19|1|Brasileira|76|31|3143302|0||||||||||||||2|Cursando|3640|200|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|275491||400020673688|1|Branca|0|Masculino|1994|10|23|22|1|Brasileira|76|31|3164704|2||||||||||||||2|Cursando|3640|550|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|3129039||400020682677|1|Branca|0|Masculino|1995|5|31|21|1|Brasileira|76|31|3135209|2||||||||||||||2|Cursando|3640|400|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|1268882||400020682679|3|Parda|0|Masculino|1997|6|1|19|1|Brasileira|76|31|3139300|2||||||||||||||2|Cursando|3640|350|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|3147981||400020682697|3|Parda|0|Masculino|1995|1|5|21|1|Brasileira|76|50|5002704|2||||||||||||||2|Cursando|3640|33|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0|2015
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|621A04|Agronomia|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|476952||400020684572|3|Parda|0|Masculino|1995|12|30|21|1|Brasileira|76|31|3118809|2||||||||||||||2|Cursando|3640|1083|01/01/2015|0|1|0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0|2015
