NU_ANO_CENSO|CO_IES|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_CURSO|CO_CURSO_POLO|TP_TURNO|TP_GRAU_ACADEMICO|TP_MODALIDADE_ENSINO|TP_NIVEL_ACADEMICO|CO_CINE_ROTULO|ID_ALUNO|CO_ALUNO_CURSO|CO_ALUNO_CURSO_ORIGEM|TP_COR_RACA|TP_SEXO|NU_ANO_NASCIMENTO|NU_MES_NASCIMENTO|NU_DIA_NASCIMENTO|NU_IDADE|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|IN_DEFICIENCIA|IN_DEFICIENCIA_AUDITIVA|IN_DEFICIENCIA_FISICA|IN_DEFICIENCIA_INTELECTUAL|IN_DEFICIENCIA_MULTIPLA|IN_DEFICIENCIA_SURDEZ|IN_DEFICIENCIA_SURDOCEGUEIRA|IN_DEFICIENCIA_BAIXA_VISAO|IN_DEFICIENCIA_CEGUEIRA|IN_DEFICIENCIA_SUPERDOTACAO|IN_TGD_AUTISMO|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|TP_SITUACAO|QT_CARGA_HORARIA_TOTAL|QT_CARGA_HORARIA_INTEG|DT_INGRESSO_CURSO|IN_INGRESSO_VESTIBULAR|IN_INGRESSO_ENEM|IN_INGRESSO_AVALIACAO_SERIADA|IN_INGRESSO_SELECAO_SIMPLIFICA|IN_INGRESSO_OUTRO_TIPO_SELECAO|IN_INGRESSO_VAGA_REMANESC|IN_INGRESSO_VAGA_PROG_ESPECIAL|IN_INGRESSO_TRANSF_EXOFFICIO|IN_INGRESSO_DECISAO_JUDICIAL|IN_INGRESSO_CONVENIO_PECG|IN_INGRESSO_EGRESSO|IN_INGRESSO_OUTRA_FORMA|IN_RESERVA_VAGAS|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTRA|IN_FINANCIAMENTO_ESTUDANTIL|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_ATIVIDADE_EXTRACURRICULAR|IN_COMPLEMENTAR_ESTAGIO|IN_COMPLEMENTAR_EXTENSAO|IN_COMPLEMENTAR_MONITORIA|IN_COMPLEMENTAR_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_ESCOLA_CONCLUSAO_ENS_MEDIO|IN_ALUNO_PARFOR|TP_SEMESTRE_CONCLUSAO|TP_SEMESTRE_REFERENCIA|IN_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA_INTERN|CO_IES_DESTINO|CO_PAIS_DESTINO|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_VAGA_NOVA|IN_INGRESSO_PROCESSO_SELETIVO|NU_ANO_INGRESSO
2018|3188|1|4|96981||4|3|1|1|0615S02|CBDBB932F362564EE0DC38FF285040AE|2513152||0|1|1996|2|1|22|1|76|31|3168606|0||||||||||||||2|2500|1533|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|040ECD4990663CA8C3AD19AED5F88053|2501699||5|2|1995|9|20|23|1|76|||0||||||||||||||2|2500|1200|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|204A448DFE2633C410FB22E538293F0C|4061277||1|2|1997|7|30|21|1|76|31|3139300|0||||||||||||||2|2500|1833|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|3D21AE33D05C96D70529BE90C6DA7219|2486774||3|2|1995|3|10|23|1|76|31|3135209|0||||||||||||||2|2500|1966|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|E11DB81D0C7D793A608EB5822BE6994F|4733323||3|1|1997|12|2|21|1|76|31|3135209|0||||||||||||||4|2500|666|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|C53B6A94840A802CAE6C826B504EE1FB|2502969||3|2|1996|11|7|22|1|76|31|3135209|0||||||||||||||2|2500|2000|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|91F4DFC213A4D80D2FC0C3044A0D7399|2476334||1|2|1995|11|15|23|1|76|53|5300108|0||||||||||||||2|2500|1566|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|9612F1F31884673C211A4122BA080456|3868595||1|2|1996|5|17|22|1|76|31|3135209|0||||||||||||||2|2500|1766|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|B72446564C3A88047446CD8DD72FD149|4446225||3|2|1997|3|3|21|1|76|31|3135209|0||||||||||||||2|2500|2000|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|7B7EA42B2263FD971D13C1D7B0583CC4|3579922||3|1|1996|5|29|22|1|76|31|3132107|0||||||||||||||2|2500|2000|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|61B7BF500D43243D344D12F507795808|2476356||2|2|1996|3|25|22|1|76|31|3120904|0||||||||||||||2|2500|1966|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|58094FB01D7FA34BE202AF5F4777B391|3770564||3|2|1997|2|16|21|1|76|35|3534401|0||||||||||||||2|2500|1866|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|811652748A5F9523C5CA954563010861|4252048||3|2|1997|9|6|21|1|76|31|3143302|0||||||||||||||2|2500|2000|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|2A8060D67F988BA655C33175FE741559|3580342||3|2|1996|11|14|22|1|76|35|3550308|0||||||||||||||2|2500|1333|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|F40601D7B67FFA0639F604E8816C21D4|4348978||3|2|1995|3|12|23|1|76|35|3513801|0||||||||||||||2|2500|1833|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|0112BACD518893935DF278D95D9506CB|4348999||1|2|1996|7|1|22|1|76|31|3135209|0||||||||||||||2|2500|166|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|2787256926A0F21CA96340B21E771C99|4541192||3|2|1996|1|17|22|1|76|31|3102704|0||||||||||||||2|2500|2000|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|989D3D1CA3DB2A66B7D95A9C4C4C6E27|4061468||3|2|1994|3|20|24|1|76|31|3135209|0||||||||||||||2|2500|1300|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|C8017FED077CCA8FB74E6911CC67E1F7|3482335||3|1|1992|3|6|26|1|76|35|3550308|0||||||||||||||4|2500|1900|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|6A41D7D28BAF619D754B525F91A4E51E|2528934||1|2|1994|4|28|24|1|76|35|3550308|0||||||||||||||2|2500|133|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|13ECB81A8B458F3AA7FB7B49D586CE44|3963865||2|1|1996|10|2|22|1|76|31|3135209|0||||||||||||||2|2500|366|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|EC8E57E6EA65435CC89129D743E43A93|4061475||3|2|1997|5|5|21|1|76|31|3135209|0||||||||||||||2|2500|1200|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|5920D21C0B8F00DB89B24AD2FC887575|2529787||3|2|1996|6|13|22|1|76|31|3135209|0||||||||||||||2|2500|933|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|ADE1EDBF272E9531EDE8069FABC59AF8|2469507||2|2|1991|11|9|27|1|76|31|3135209|0||||||||||||||2|2500|200|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|96981||4|3|1|1|0615S02|05E6618540011FCFA26FE99FE11AB320|3970525||3|2|1996|5|9|22|1|76|31|3143302|0||||||||||||||2|2500|2000|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||2|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|141285DBBEDBEF96F39CCA9730617E95|2834409||3|1|1998|12|14|20|1|76|31|3132107|0||||||||||||||2|2500|700|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|D7DE75BCE37D21A931E544BA8D671BA9|2834410||3|1|1998|12|3|20|1|76|31|3135209|0||||||||||||||2|2500|1433|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|438342DB2BE0F840AD52CCE6741202AA|2834414||3|2|1998|7|5|20|1|76|31|3135209|0||||||||||||||4|2500|766|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||0|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|47D0AC2D3EDB146D4F22A94C6FCA8C2F|2834415||3|2|1992|10|28|26|1|76|31|3117836|0||||||||||||||2|2500|1300|01JAN2016:00:00:00|0|0|0|1||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|F8973302A4C0D8D9CA39F0F007B4DA40|2834416||3|2|1998|10|26|20|1|76|31|3135209|0||||||||||||||2|2500|1066|01JAN2016:00:00:00|0|0|0|1||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|2967190FC89058FC7A6E94061CC77E78|3298322||3|2|1998|9|3|20|1|76|35|3550308|0||||||||||||||2|2500|2000|01JAN2016:00:00:00|0|0|0|1||0|0|0|0|0|0||1|0|0|0|1|0|||||||||||||||0|||||||1|0|1|0|1||0||1|1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|5957BF6952623CB716FB6E28FEDBBBBA|2834423||2|2|1998|7|21|20|1|76|35|3518800|0||||||||||||||2|2500|2000|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|0|0|0|||||||||||||||0|||||||1|0|1|1|0||1|0||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|8D9CE3BDD7F08EB36888CCFE568910C2|2834429||2|2|1997|9|5|21|1|76|35|3550308|0||||||||||||||2|2500|1533|01JAN2016:00:00:00|0|0|0|1||0|0|0|0|0|0||1|1|0|0|0|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|4F9102D555A444763CFF674B21D9D33E|3875175||2|2|1998|1|28|20|1|76|35|3512001|0||||||||||||||2|2500|1600|01JAN2016:00:00:00|0|0|0|1||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|1|0||0|0||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|FF3E4239A4DC11723763F66CDB073E8F|4067879||3|2|1996|9|7|22|1|76|31|3167202|0||||||||||||||2|2500|1700|01JAN2016:00:00:00|0|0|0|1||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|4DE5EC183998DA0FC55D0B9042BB0DDB|2834433||1|2|1997|10|3|21|1|76|31|3135209|0||||||||||||||2|2500|2000|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|1||0||1|1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|CA6E4DEB1837B438D0B38F9DA430F3DF|2834434||3|2|1997|5|26|21|1|76|31|3135209|0||||||||||||||4|2500|366|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|0|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|349CF2E5BE36C8BADCD4FCBAAD8BAD7C|4739829||3|1|1997|12|3|21|1|76|35|3545209|0||||||||||||||2|2500|1700|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|0|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|4E77F2A25F9C18F64448ED3286450FD9|3875188||3|1|1997|10|28|21|1|76|31|3135209|0||||||||||||||2|2500|1733|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|D677AF91761C17514112C7A5F0401251|2753065||1|1|1997|2|17|21|1|76|31|3135209|0||||||||||||||4|2500|266|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|3207175CA1F3269332FB27C621CBA1B8|2753066||3|1|1998|2|3|20|1|76|31|3161106|0||||||||||||||2|2500|1800|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||0|1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|E34C58CD5896F5A148C0A442133A915F|2753072||3|2|1998|3|10|20|1|76|31|3135209|0||||||||||||||2|2500|666|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|03935F2D43B3F72B79214651D44E55CF|4356208||3|2|1998|5|10|20|1|76|31|3135209|0||||||||||||||2|2500|266|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|678285D5740C74B3C53A31B16583A1FA|4548370||1|2|1998|6|13|20|1|76|35|3550308|0||||||||||||||2|2500|1100|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|1||0||1|1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|C8BCC4E7EB40B76C1CDF0C4ED9BD73FB|2848124||3|2|1997|8|14|21|1|76|31|3143302|0||||||||||||||4|2500|1266|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|1||1||0|2|||2|0|||||0|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|919A77B80AC91A6D90FDC2388C6EB80A|4548388||3|1|1997|8|28|21|1|76|||0||||||||||||||2|2500|766|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|9E1F51116C2D2F5DFF0528CF51CCA656|2848126||3|2|1997|7|1|21|1|76|35|3524402|9||||||||||||||4|2500|333|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|1164F14A3302309912D32697AD09353C|2747582||2|2|1997|10|27|21|1|76|31|3135209|0||||||||||||||2|2500|1433|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|C9A897A20A3A3FCC5EB72BCEF12B0FA7|2747583||3|1|1997|3|13|21|1|76|29|2933604|0||||||||||||||2|2500|1266|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|C18AFD59FA479D5F6F1A5E44B1EDA835|4643259||3|1|1997|11|2|21|1|76|31|3135209|0||||||||||||||2|2500|1033|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|698307FB6949896823F3A82CAE8ECF6C|3875183||3|2|1993|12|18|25|1|76|31|3135209|0||||||||||||||2|2500|0|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|36F8F7E608CB38D0B186B0FA4548A43F|2846337||2|2|1998|8|1|20|1|76|31|3135209|0||||||||||||||2|2500|400|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|96981||4|3|1|1|0615S02|66D4BF19DF7542A5E5896F47841D7C24|3135729||0|2|1999|3|26|19|1|76|31|3161106|0||||||||||||||2|2500|1400|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||1|1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|AAA71DE798AB8EACAFDDC3764377F03E|3454991||3|2|1997|12|4|21|1|76|||0||||||||||||||4|2500|600|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|C1FED68171DFC3E80429399FC99133D4|3143780||2|2|1997|1|10|21|1|76|31|3135209|0||||||||||||||2|2500|266|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|93C87D3F0C06F90E463BF02143AB6D32|3143781||3|2|1997|7|18|21|1|76|31|3135209|0||||||||||||||2|2500|833|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|9280BCE5014EA96A884B1AEE9BC1D60D|3092969||3|2|1997|9|5|21|1|76|31|3135209|0||||||||||||||2|2500|933|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|5B023CC301A4B5385BB722B511C889A0|3260952||3|2|1996|12|25|22|1|76|31|3106705|0||||||||||||||3|2500|400|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|621ECEF110C8FEFA99A61DC06AE7EA9F|3934333||2|2|1994|2|21|24|1|76|31|3135209|0||||||||||||||2|2500|166|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|1D63F7ECA8EE2858742745D22488D9E4|3141022||3|1|1996|3|11|22|1|76|31|3135209|0||||||||||||||2|2500|700|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|9723454C006B67A1407DBB42B648E41B|3144409||3|2|1997|10|15|21|1|76|31|3143302|0||||||||||||||4|2500|0|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|5D9270AC0BE2C718A8B5991F33F8EE50|4705485||3|2|1998|11|16|20|1|76|31|3135209|0||||||||||||||2|2500|666|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|66807F282F2D34ED52E1BA864AEE67C5|4801697||3|2|1999|3|24|19|1|76|31|3135209|0||||||||||||||5|2500|266|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|5A86D30875F5819BAE90DEC564CB918A|4623517||3|2|1998|11|29|20|1|76|31|3135209|0||||||||||||||2|2500|633|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|288A6FE452708627B50F05F25032D2CF|4432259||1|1|1999|3|29|19|1|76|31|3135209|0||||||||||||||2|2500|633|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|AC58C9090FD0F204EB7BD003F75F583A|3145340||3|2|1998|8|28|20|1|76|33|3302403|0||||||||||||||2|2500|533|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||1|1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|9BF391DF8C41BEC1BA4AD74FDD442F80|3146132||3|2|1999|1|8|19|1|76|||0||||||||||||||4|2500|133|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2017
2018|3188|1|4|96981||4|3|1|1|0615S02|CC4923BB1E5F8B7DFB7B8BAEB781C4FE|77273171||2|2|1989|12|24|29|1|76|31|3135209|0||||||||||||||5|2500|100|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2017
2018|3188|1|4|99503||3|2|1|1|0114M01|7FBDC56096185C90BCD8E0A802FAC01F|4608478||3|2|1986|8|18|32|1|76|31|3135209|0||||||||||||||6|3133|3133|01JAN2012:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0|2|2|0|||||1|1|0|0||2012
2018|3188|1|4|99503||3|2|1|1|0114M01|45A84C6F4997A5B0C8E968EA02F6DFA6|1919164||1|1|1985|5|1|33|1|76|31|3135209|0||||||||||||||2|3133|200|01JUL2017:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|99503||1|2|1|1|0114M01|D900395E924021434243DDCD4FECDAC7|4765542||2|2|1978|1|8|40|1|76|53|5300108|0||||||||||||||2|3133|1000|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
