CO_CURSO,TP_GRAU_ACADEMICO,TP_SITUACAO,IN_DEFICIENCIA,IN_RESERVA_VAGAS,TP_SEXO,TP_COR_RACA,NU_ANO_NASCIMENTO,NU_DIA_NASCIMENTO,NU_MES_NASCIMENTO,NU_IDADE,NU_ANO_INGRESSO,NU_ANO_CENSO,CO_MUNICIPIO_NASCIMENTO,Id
112692,2,2,0,0,1,6,1992,1,3,18,2010,2010,3135209.0,2860
112692,2,4,0,0,0,6,1986,30,8,24,2010,2010,3135209.0,3193
99503,2,6,0,0,1,6,1983,10,4,27,2007,2010,3135209.0,3484
107474,1,2,0,0,1,6,1983,11,6,27,2010,2010,3135209.0,3485
107474,1,2,0,0,1,2,1990,21,12,20,2008,2010,3132107.0,3195
107476,1,2,0,0,0,3,1991,9,6,19,2008,2010,3550308.0,3196
1102801,2,2,0,0,1,6,1990,15,3,20,2010,2010,3135209.0,3200
96981,3,2,0,0,0,3,1989,2,2,21,2007,2010,3135209.0,3201
96981,3,2,0,0,0,0,1980,17,3,30,2006,2010,3135209.0,3202
96981,3,2,0,0,0,1,1988,1,1,22,2007,2010,3135209.0,3203
99503,2,2,0,0,1,1,1985,26,12,25,2007,2010,3135209.0,3204
99503,2,3,0,0,0,6,1981,22,8,29,2010,2010,3135209.0,3205
99503,2,2,0,0,1,0,1981,17,2,29,2010,2010,3170909.0,3206
107474,1,2,0,0,1,3,1974,29,11,36,2008,2010,3135209.0,3207
107474,1,2,0,0,0,3,1979,9,12,31,2008,2010,3135209.0,3208
107474,1,2,0,0,0,3,1988,24,1,22,2007,2010,3161106.0,3209
107474,1,4,0,0,1,6,1978,8,2,32,2010,2010,3135209.0,3210
107476,1,4,0,0,0,6,1980,8,11,30,2008,2010,3135209.0,3211
112692,2,2,0,0,0,6,1980,14,9,30,2010,2010,3143302.0,3212
96981,3,2,0,0,0,3,1988,29,12,22,2009,2010,3135209.0,3213
96981,3,2,0,0,0,3,1988,31,12,22,2009,2010,3135209.0,3214
96981,3,2,0,0,1,3,1987,7,10,23,2008,2010,3135209.0,3215
99503,2,2,0,0,0,3,1974,21,11,36,2007,2010,3135209.0,3216
107474,1,2,0,0,1,3,1981,17,12,29,2008,2010,3135209.0,3217
107474,1,6,0,0,1,6,1978,6,8,32,2009,2010,3135209.0,3218
112692,2,3,0,0,1,3,1990,12,2,20,2009,2010,3549805.0,3220
112692,2,4,0,0,0,6,1990,12,10,20,2010,2010,3143302.0,3084
96981,3,2,0,0,1,3,1972,22,12,38,2010,2010,5300108.0,3342
96981,3,2,0,0,0,3,1989,28,10,21,2008,2010,3135209.0,3352
99503,2,2,0,0,0,6,1988,30,6,22,2008,2010,3515004.0,3355
107474,1,2,0,0,1,2,1986,9,5,24,2007,2010,3135209.0,3486
96981,3,2,0,0,0,0,1988,25,1,22,2010,2010,3135209.0,3364
96981,3,2,0,0,0,1,1983,3,8,27,2009,2010,3543402.0,3284
96981,3,2,0,0,0,3,1989,24,11,21,2009,2010,3135209.0,3064
99503,2,2,0,0,0,2,1988,9,2,22,2008,2010,3135209.0,3487
99503,2,2,0,0,1,3,1985,3,11,25,2009,2010,3135209.0,3488
99503,2,4,0,0,1,6,1989,12,4,21,2009,2010,3135209.0,3489
107474,1,2,0,0,0,1,1985,28,11,25,2007,2010,3135209.0,3490
107474,1,2,0,0,1,6,1986,5,4,24,2007,2010,3143302.0,3491
107474,1,2,0,0,0,1,1990,22,5,20,2008,2010,3143302.0,3492
107474,1,6,0,0,1,6,1986,13,8,24,2009,2010,3108602.0,3493
107474,1,2,0,0,0,3,1988,8,10,22,2010,2010,3130051.0,3494
1102802,1,2,0,0,0,1,1985,11,2,25,2010,2010,3143302.0,3495
96981,3,3,0,0,1,6,1990,19,1,20,2008,2010,3135209.0,2040
96981,3,6,0,0,0,0,1988,30,6,22,2007,2010,3135209.0,3496
99503,2,6,0,0,1,6,1985,27,6,25,2007,2010,3135209.0,3497
107476,1,2,0,0,0,1,1990,13,12,20,2010,2010,1501402.0,3498
1102801,2,2,0,0,1,6,1991,16,11,19,2010,2010,3106200.0,3499
96981,3,4,0,0,0,6,1991,30,10,19,2010,2010,3135209.0,3500
99503,2,2,0,0,1,1,1989,13,3,21,2009,2010,3135209.0,3501
107474,1,2,0,0,1,3,1987,1,4,23,2008,2010,3135209.0,3502
107474,1,2,0,0,0,6,1983,26,9,27,2009,2010,3135209.0,3503
107476,1,3,0,0,1,0,1985,16,5,25,2009,2010,3107307.0,3504
1102801,2,2,0,0,1,6,1990,11,6,20,2010,2010,3143302.0,3505
96981,3,2,0,0,1,3,1983,25,1,27,2007,2010,3135209.0,3506
96981,3,6,0,0,1,0,1989,3,5,21,2007,2010,3117836.0,3507
107474,1,2,0,0,1,1,1991,30,3,19,2009,2010,3161106.0,3508
107474,1,2,0,0,1,1,1986,14,8,24,2008,2010,3550308.0,3509
107476,1,2,0,0,0,3,1992,16,9,18,2010,2010,3143302.0,3510
112692,2,4,0,0,0,6,1987,17,9,23,2008,2010,3117836.0,3511
112692,2,2,0,0,1,6,1990,11,8,20,2010,2010,3135209.0,3512
1102802,1,2,0,0,1,2,1986,30,10,24,2010,2010,3143302.0,3513
96981,3,2,0,0,0,6,1989,3,12,21,2010,2010,5300108.0,3514
96981,3,2,0,0,1,6,1991,16,5,19,2010,2010,3135209.0,3515
99503,2,2,0,0,1,3,1990,22,12,20,2009,2010,3135209.0,3516
99503,2,2,0,0,0,3,1979,30,7,31,2010,2010,3135209.0,3517
107474,1,4,0,0,1,6,1991,4,12,19,2010,2010,3143302.0,3518
107474,1,4,0,0,1,0,1991,13,11,19,2010,2010,,3451
107476,1,2,0,0,0,3,1986,22,3,24,2008,2010,3135209.0,3474
112692,2,2,0,0,0,6,1986,17,11,24,2010,2010,3550308.0,3519
96981,3,2,0,0,1,1,1982,2,10,28,2007,2010,3132107.0,3520
96981,3,2,0,0,1,3,1989,17,11,21,2008,2010,3135209.0,3521
96981,3,2,0,0,1,3,1990,11,6,20,2009,2010,3135209.0,956
107474,1,2,0,0,0,3,1970,1,8,40,2008,2010,3135209.0,687
107474,1,2,0,0,0,3,1990,9,12,20,2009,2010,3143302.0,1203
107474,1,6,0,0,0,6,1982,9,12,28,2009,2010,2914802.0,2381
107476,1,2,0,0,0,4,1979,12,8,31,2008,2010,3135209.0,3522
107476,1,2,0,0,0,3,1991,12,2,19,2010,2010,3135209.0,3222
96981,3,2,0,0,1,3,1987,9,12,23,2008,2010,3135209.0,3223
99503,2,2,0,0,0,2,1983,21,11,27,2007,2010,3135209.0,3523
99503,2,2,0,0,1,3,1983,18,10,27,2008,2010,3149150.0,3524
112692,2,2,0,0,0,3,1987,17,1,23,2009,2010,3138658.0,2494
1102801,2,2,0,0,1,6,1980,13,8,30,2010,2010,3154606.0,3525
96981,3,2,0,0,0,3,1990,6,12,20,2009,2010,3135209.0,3526
99503,2,2,0,0,1,3,1988,2,9,22,2007,2010,3143302.0,654
99503,2,2,0,0,1,3,1988,10,7,22,2007,2010,3117836.0,3224
99503,2,4,0,0,0,6,1986,22,6,24,2007,2010,3135209.0,1838
99503,2,2,0,0,1,1,1977,4,10,33,2010,2010,3135209.0,1676
99503,2,4,0,0,0,6,1986,19,1,24,2008,2010,3103751.0,1715
1102801,2,2,0,0,1,6,1981,22,4,29,2010,2010,3135209.0,3527
96981,3,4,0,0,0,0,1991,23,10,19,2008,2010,2411908.0,2345
96981,3,2,0,0,0,3,1989,5,1,21,2008,2010,3135209.0,3226
99503,2,2,0,0,1,2,1984,21,4,26,2008,2010,3135209.0,3227
99503,2,2,0,0,0,3,1987,17,1,23,2010,2010,3135209.0,2346
107474,1,2,0,0,0,2,1988,28,7,22,2009,2010,3135209.0,2510
107474,1,2,0,0,1,3,1986,30,1,24,2007,2010,3135209.0,3528
96981,3,6,0,0,0,0,1984,16,4,26,2007,2010,3135209.0,2055
96981,3,3,0,0,0,2,1971,5,12,39,2010,2010,3119807.0,2058
99503,2,2,0,0,0,3,1989,21,11,21,2008,2010,3132107.0,2059
99503,2,4,0,0,1,6,1988,18,10,22,2008,2010,3135209.0,2077
99503,2,2,0,0,0,2,1992,6,2,18,2010,2010,3135209.0,2081
107474,1,2,0,0,1,4,1989,22,2,21,2007,2010,3135209.0,2086
107474,1,2,0,0,1,3,1987,25,11,23,2008,2010,3135209.0,2091
107474,1,2,0,0,0,3,1979,17,1,31,2009,2010,3135209.0,2093
112692,2,3,0,0,0,6,1956,2,11,54,2008,2010,3135209.0,2096
1102801,2,2,0,0,0,6,1992,18,2,18,2010,2010,3118601.0,2098
96981,3,4,0,0,1,6,1992,1,7,18,2010,2010,3135209.0,2099
96981,3,2,0,0,0,3,1989,19,5,21,2010,2010,3118809.0,1943
99503,2,2,0,0,1,3,1991,24,3,19,2009,2010,3135209.0,3228
107474,1,2,0,0,0,1,1981,25,6,29,2008,2010,3149150.0,2523
107476,1,2,0,0,1,1,1956,2,6,54,2009,2010,3135209.0,3229
96981,3,2,0,0,0,2,1991,11,9,19,2008,2010,3143302.0,3230
107474,1,2,0,0,1,3,1985,22,1,25,2008,2010,3143302.0,2353
112692,2,2,0,0,0,3,1990,15,3,20,2008,2010,3145372.0,2356
1102801,2,2,0,0,1,6,1992,11,7,18,2010,2010,3161106.0,2359
96981,3,3,0,0,0,3,1989,11,3,21,2008,2010,3135209.0,2364
107474,1,2,0,0,0,1,1989,21,7,21,2009,2010,3135209.0,2366
107474,1,6,0,0,1,6,1982,25,4,28,2009,2010,3135209.0,1019
107476,1,2,0,0,0,0,1987,17,9,23,2010,2010,3143302.0,2377
1102801,2,2,0,0,1,6,1990,14,1,20,2010,2010,3151206.0,2023
99503,2,2,0,0,0,3,1965,5,7,45,2007,2010,3106200.0,3231
112692,2,2,0,0,1,2,1988,19,4,22,2009,2010,3135209.0,2946
112692,2,2,0,0,1,6,1983,10,2,27,2009,2010,3135209.0,2536
1102802,1,4,0,0,1,0,1991,26,7,19,2010,2010,3161106.0,2543
107474,1,6,0,0,1,6,1989,17,2,21,2007,2010,3135209.0,2337
107476,1,2,0,0,0,6,1990,30,11,20,2008,2010,3135209.0,2545
1102802,1,2,0,0,0,3,1993,20,2,17,2010,2010,3170909.0,2548
1102802,1,2,0,0,1,6,1991,13,7,20,2011,2011,3135209.0,3067
96981,3,2,0,0,0,1,1983,5,8,28,2010,2011,3548807.0,1462
96981,3,4,0,0,0,3,1992,19,12,19,2010,2011,3170404.0,2776
96981,3,2,0,0,1,3,1992,14,5,19,2010,2011,3168002.0,1569
1102802,1,4,0,0,0,0,1985,29,5,26,2010,2011,3143302.0,659
1102802,1,2,0,0,0,2,1985,25,10,26,2010,2011,3143302.0,2488
96981,3,2,0,0,0,3,1993,5,2,18,2010,2011,3135209.0,1479
1102802,1,2,0,0,0,3,1992,22,3,19,2010,2011,3135209.0,1420
96981,3,2,0,0,0,6,1989,29,12,22,2010,2011,3162401.0,1545
107476,1,2,0,0,0,0,1982,16,10,29,2010,2011,3106200.0,1498
1102802,1,2,0,0,1,6,1986,16,6,25,2010,2011,3143302.0,1477
96981,3,2,0,0,0,3,1992,26,2,19,2010,2011,3135209.0,2186
107476,1,3,0,0,0,1,1991,4,1,20,2010,2011,3121605.0,1680
1102802,1,3,0,0,1,2,1991,27,9,20,2010,2011,3143302.0,1844
1102802,1,4,0,0,0,3,1991,22,8,20,2010,2011,3157005.0,1761
96981,3,2,0,0,0,3,1987,3,12,24,2010,2011,3135209.0,1843
1102802,1,3,0,0,0,3,1986,1,6,25,2010,2011,3143302.0,3395
1102802,1,4,0,0,0,0,1987,15,5,24,2010,2011,3143302.0,1762
96981,3,2,0,0,1,2,1991,24,5,20,2010,2011,3139300.0,1651
1102802,1,2,0,0,0,3,1993,1,2,18,2010,2011,3135209.0,1755
107474,1,2,0,0,1,3,1990,13,6,21,2009,2011,3135209.0,2777
1102802,1,3,0,0,0,1,1992,3,4,19,2010,2011,3135209.0,2509
96981,3,4,0,0,1,6,1992,27,1,19,2010,2011,3135209.0,3069
96981,3,4,0,0,0,3,1987,10,9,24,2010,2011,3135209.0,3396
1102802,1,4,0,0,1,3,1969,30,3,42,2010,2011,1400100.0,1882
107474,1,2,0,0,1,3,1988,30,1,23,2007,2011,3135209.0,1885
96981,3,2,0,0,0,6,1990,7,1,21,2010,2011,3135209.0,1886
1102802,1,3,0,0,0,0,1985,14,11,26,2010,2011,3135209.0,1887
96981,3,4,0,0,0,6,1992,30,7,19,2010,2011,3132107.0,1918
96981,3,2,0,0,0,1,1992,3,4,19,2010,2011,3143302.0,1892
96981,3,2,0,0,0,3,1988,23,9,23,2010,2011,3143302.0,1894
99503,2,4,0,0,1,0,1989,26,5,22,2011,2011,3143302.0,1898
107476,1,2,0,0,0,0,1990,29,11,21,2011,2011,3135209.0,3397
96981,3,2,0,0,1,6,1989,31,5,22,2010,2011,2911709.0,1902
107474,1,2,0,0,1,3,1990,4,8,21,2010,2011,3139300.0,1903
107474,1,4,0,0,0,1,1992,30,5,19,2010,2011,3135209.0,1912
96981,3,2,0,0,0,6,1991,12,10,20,2010,2011,3158508.0,1915
96981,3,4,0,0,0,6,1991,30,12,20,2010,2011,3143302.0,1904
96981,3,3,0,0,0,6,1992,22,4,19,2010,2011,3144300.0,1909
96981,3,2,0,0,0,6,1992,6,10,19,2010,2011,3152204.0,1919
96981,3,4,0,0,0,3,1991,13,11,20,2010,2011,,1917
96981,3,2,0,0,0,6,1990,20,6,21,2010,2011,3135209.0,1926
107476,1,2,0,0,0,3,1992,31,3,19,2010,2011,3135209.0,1928
96981,3,4,0,0,1,6,1989,29,6,22,2010,2011,3550308.0,1929
96981,3,2,0,0,0,6,1991,12,10,20,2010,2011,3109907.0,2189
96981,3,2,0,0,0,6,1984,3,2,27,2010,2011,3106200.0,2192
96981,3,2,0,0,0,3,1992,14,2,19,2010,2011,3135209.0,2193
99503,2,2,0,0,1,0,1989,2,11,22,2011,2011,3135209.0,2103
107474,1,2,0,0,1,6,1989,11,7,22,2010,2011,3135209.0,909
107474,1,2,0,0,0,0,1991,18,8,20,2011,2011,,2196
99503,2,2,0,0,0,1,1986,12,4,25,2010,2011,3135209.0,2198
112692,2,2,0,0,1,6,1992,20,11,19,2010,2011,3162401.0,2199
96981,3,3,0,0,1,3,1978,15,1,33,2007,2011,3550308.0,2201
96981,3,2,0,0,0,1,1989,20,8,22,2008,2011,3161106.0,2203
107474,1,2,0,0,1,0,1993,1,4,18,2011,2011,3135209.0,2205
107476,1,3,0,0,1,3,1990,10,10,21,2010,2011,3135209.0,2210
107474,1,3,0,0,0,3,1992,27,8,19,2010,2011,3143302.0,2211
107474,1,6,0,0,0,1,1982,16,5,29,2009,2011,3135209.0,2214
107476,1,2,0,0,0,0,1980,16,12,31,2011,2011,3170909.0,2215
107476,1,2,0,0,0,0,1993,23,1,18,2011,2011,3143302.0,2217
99503,2,2,0,0,1,3,1992,18,8,19,2010,2011,3135209.0,2222
107476,1,2,0,0,1,6,1988,30,9,23,2008,2011,3135209.0,2223
107476,1,2,0,0,1,1,1989,25,11,22,2008,2011,3135209.0,2224
107474,1,2,0,0,0,1,1979,13,9,32,2007,2011,3106200.0,2226
99503,2,2,0,0,1,3,1989,11,2,22,2010,2011,3135209.0,2227
107476,1,2,0,0,1,2,1984,27,3,27,2009,2011,3152204.0,2234
107476,1,2,0,0,1,3,1989,6,9,22,2009,2011,3135209.0,2549
107476,1,2,0,0,1,1,1990,26,2,21,2008,2011,3135209.0,2555
112692,2,2,0,0,0,3,1986,18,8,25,2008,2011,3135209.0,2562
1102802,1,3,0,0,1,0,1993,13,2,18,2011,2011,3112307.0,2564
107474,1,2,0,0,0,2,1989,23,6,22,2007,2011,3135209.0,2576
107476,1,4,0,0,0,1,1990,2,4,21,2008,2011,3135209.0,2578
107476,1,2,0,0,0,6,1990,1,12,21,2008,2011,3132107.0,2591
107476,1,2,0,0,1,3,1986,2,7,25,2008,2011,3135209.0,2596
99503,2,2,0,0,1,3,1991,14,6,20,2010,2011,3139300.0,2597
96981,3,2,0,0,0,0,1986,10,10,25,2006,2011,3135209.0,2599
107476,1,2,0,0,1,2,1990,24,5,21,2008,2011,3135209.0,2601
107474,1,2,0,0,0,1,1964,27,9,47,2007,2011,3304557.0,2602
107476,1,2,0,0,0,3,1990,20,7,21,2009,2011,3138658.0,2603
107476,1,4,0,0,1,3,1990,5,12,21,2009,2011,,2604
107476,1,2,0,0,0,3,1983,18,11,28,2009,2011,3135209.0,2605
107476,1,2,0,0,0,3,1988,26,8,23,2008,2011,3135209.0,2606
107476,1,2,0,0,0,1,1978,25,6,33,2008,2011,3135209.0,2607
107474,1,2,0,0,0,3,1978,8,9,33,2007,2011,3550308.0,2608
96981,3,4,0,0,1,0,1987,14,12,24,2006,2011,3135209.0,2630
112692,2,2,0,0,0,2,1969,26,2,42,2008,2011,3168606.0,2631
107474,1,2,0,0,1,1,1986,11,4,25,2007,2011,3550308.0,2638
112692,2,2,0,0,0,1,1989,7,4,22,2010,2011,3550308.0,2639
107476,1,2,0,0,0,0,1993,25,3,18,2011,2011,3135209.0,2640
99503,2,4,0,0,0,6,1992,19,2,19,2011,2011,3135209.0,2641
1102801,2,2,0,0,1,6,1991,1,12,20,2010,2011,3120904.0,2642
107474,1,2,0,0,0,3,1991,22,1,20,2011,2011,3143302.0,2643
1102801,2,2,0,0,1,0,1990,10,10,21,2011,2011,3108602.0,2644
1102801,2,2,0,0,1,3,1981,31,3,30,2011,2011,3132107.0,2649
99503,2,2,0,0,1,0,1993,9,4,18,2011,2011,3135209.0,2652
99503,2,2,0,0,0,0,1992,25,10,19,2011,2011,3138658.0,2343
99503,2,4,0,0,1,1,1973,2,2,38,2011,2011,3135209.0,2783
96981,3,2,0,0,0,3,1990,26,10,21,2011,2011,3108255.0,2784
112692,2,4,0,0,0,6,1969,3,8,42,2010,2011,3143302.0,2788
107476,1,2,0,0,0,1,1989,2,6,22,2009,2011,3106200.0,2789
107476,1,2,0,0,1,3,1988,12,5,23,2009,2011,3135209.0,2790
96981,3,4,0,0,1,0,1990,23,12,21,2009,2011,3161106.0,2791
107476,1,4,0,0,1,6,1987,25,8,24,2009,2011,3105608.0,2793
107474,1,2,0,0,1,3,1983,4,6,28,2008,2011,3135209.0,2794
112692,2,2,0,0,1,3,1990,30,7,21,2008,2011,3135209.0,2796
107476,1,2,0,0,0,3,1991,2,12,20,2009,2011,3130051.0,2797
112692,2,2,0,0,1,6,1992,27,3,19,2010,2011,3142007.0,2798
112692,2,2,0,0,1,6,1985,14,9,26,2010,2011,3135209.0,2799
107476,1,2,0,0,1,2,1990,3,1,21,2009,2011,3135209.0,2800
107476,1,2,0,0,0,1,1988,16,4,23,2009,2011,3152204.0,2801
112692,2,2,0,0,1,6,1992,2,8,19,2010,2011,3108255.0,2802
107476,1,2,0,0,1,3,1989,7,1,22,2009,2011,3135209.0,2803
112692,2,4,0,0,1,0,1990,28,1,21,2010,2011,3143302.0,2805
112692,2,2,0,0,1,6,1989,28,12,22,2008,2011,3135209.0,2809
107476,1,2,0,0,1,3,1991,8,2,20,2009,2011,3135209.0,2812
107476,1,2,0,0,0,3,1991,27,7,20,2009,2011,3143302.0,2813
107476,1,2,0,0,0,1,1981,5,10,30,2009,2011,3135209.0,2814
107474,1,4,0,0,1,3,1986,14,6,25,2007,2011,3135209.0,3073
112692,2,2,0,0,1,1,1989,12,4,22,2008,2011,3143302.0,2819
99503,2,6,0,0,0,6,1986,17,4,25,2007,2011,3135209.0,2821
112692,2,2,0,0,1,3,1988,24,7,23,2008,2011,3135209.0,2825
107474,1,2,0,0,1,3,1986,10,9,25,2007,2011,3135209.0,2826
107474,1,2,0,0,1,3,1984,18,7,27,2008,2011,3135209.0,2827
107474,1,2,0,0,0,3,1982,13,10,29,2007,2011,3547809.0,3074
107474,1,2,0,0,1,3,1979,28,9,32,2008,2011,3529401.0,3075
96981,3,6,0,0,0,1,1989,19,5,22,2007,2011,3135209.0,3076
107474,1,2,0,0,0,0,1984,16,12,27,2007,2011,3130051.0,3077
96981,3,6,0,0,0,3,1982,7,10,29,2007,2011,3135209.0,3078
107474,1,6,0,0,1,2,1986,14,10,25,2007,2011,3135209.0,3079
112692,2,2,0,0,0,3,1984,21,10,27,2008,2011,5300108.0,3080
107474,1,6,0,0,0,3,1989,9,12,22,2007,2011,3135209.0,3081
99503,2,6,0,0,0,6,1985,23,12,26,2007,2011,3135209.0,3082
107474,1,6,0,0,0,1,1988,8,3,23,2007,2011,3135209.0,3083
96981,3,6,0,0,0,0,1987,30,5,24,2007,2011,3117836.0,3084
107474,1,2,0,0,1,3,1989,15,1,22,2008,2011,3135209.0,3085
107474,1,2,0,0,1,3,1978,26,9,33,2008,2011,3135209.0,3086
107474,1,6,0,0,1,3,1988,14,9,23,2007,2011,3143302.0,3087
96981,3,4,0,0,0,6,1980,20,5,31,2006,2011,3135209.0,3088
107474,1,2,0,0,1,2,1990,1,5,21,2008,2011,3162401.0,3398
99503,2,2,0,0,1,3,1986,19,5,25,2007,2011,3106200.0,1005
96981,3,4,0,0,0,3,1989,27,4,22,2007,2011,3132107.0,1039
107474,1,2,0,0,1,3,1984,25,8,27,2007,2011,3135209.0,3090
96981,3,2,0,0,0,3,1989,23,7,22,2007,2011,3161106.0,1097
107474,1,6,0,0,1,1,1988,14,11,23,2007,2011,3135209.0,1045
107474,1,2,0,0,1,3,1991,4,5,20,2008,2011,3135209.0,3091
107474,1,2,0,0,1,3,1985,16,10,26,2007,2011,3135209.0,822
107474,1,2,0,0,1,3,1989,20,8,22,2008,2011,3135209.0,2830
107474,1,2,0,0,1,1,1990,9,4,21,2008,2011,3106200.0,1208
112692,2,2,0,0,1,6,1982,11,7,29,2008,2011,,3092
96981,3,6,0,0,0,1,1982,20,9,29,2007,2011,3135209.0,3093
112692,2,3,0,0,0,3,1987,10,12,24,2011,2011,3135209.0,2470
99503,2,4,0,0,0,3,1987,10,2,24,2007,2011,3135209.0,2237
112692,2,2,0,0,0,2,1985,3,9,26,2008,2011,3135209.0,3094
96981,3,6,0,0,1,1,1986,8,4,25,2007,2011,3143302.0,791
96981,3,4,0,0,1,3,1974,23,1,37,2011,2011,3135209.0,825
107474,1,2,0,0,1,0,1992,10,8,19,2011,2011,3135209.0,692
107474,1,2,0,0,0,3,1983,19,9,28,2008,2011,3135209.0,1087
99503,2,4,0,0,1,6,1982,19,8,29,2007,2011,3135209.0,1154
112692,2,3,0,0,0,3,1964,27,12,47,2009,2011,3135209.0,3095
96981,3,2,0,0,0,3,1987,16,3,24,2008,2011,3135209.0,3096
107474,1,2,0,0,1,1,1986,16,11,25,2008,2011,3152501.0,1207
107474,1,2,0,0,1,3,1989,6,5,22,2008,2011,3108255.0,876
96981,3,2,0,0,1,3,1977,18,9,34,2008,2011,3550308.0,1116
99503,2,2,0,0,1,1,1987,19,11,24,2007,2011,3135209.0,2833
96981,3,2,0,0,0,1,1990,25,4,21,2008,2011,3135209.0,1611
112692,2,2,0,0,1,1,1991,19,2,20,2008,2011,3161106.0,1558
99503,2,6,0,0,1,1,1987,2,5,24,2007,2011,3142700.0,1523
107474,1,2,0,0,1,1,1990,15,6,21,2008,2011,3135209.0,1751
99503,2,2,0,0,0,1,1987,17,11,24,2008,2011,3135209.0,1749
96981,3,6,0,0,0,1,1988,21,4,23,2008,2011,3142700.0,2240
112692,2,3,0,0,1,2,1968,1,9,43,2009,2011,3143302.0,2063
96981,3,2,0,0,0,2,1984,28,9,27,2008,2011,3135209.0,2513
99503,2,2,0,0,1,2,1989,12,3,22,2007,2011,3135209.0,3100
112692,2,2,0,0,1,1,1989,22,7,22,2008,2011,3161106.0,1941
96981,3,2,0,0,1,2,1990,5,5,21,2008,2011,3135209.0,1940
107474,1,2,0,0,1,3,1987,12,4,24,2008,2011,3143302.0,3101
99503,2,2,0,0,0,3,1983,23,4,28,2007,2011,3135209.0,1955
99503,2,2,0,0,1,3,1986,8,9,25,2007,2011,3161106.0,1952
107474,1,2,0,0,1,2,1988,15,10,23,2008,2011,3135209.0,1957
99503,2,6,0,0,1,2,1987,22,7,24,2007,2011,3135209.0,2836
112692,2,2,0,0,0,3,1980,5,3,31,2009,2011,3135209.0,1963
96981,3,2,0,0,0,2,1985,9,8,26,2008,2011,3135209.0,1965
112692,2,2,0,0,0,3,1990,23,11,21,2009,2011,3135209.0,2244
99503,2,6,0,0,1,2,1989,25,1,22,2008,2011,3135209.0,2245
107474,1,2,0,0,0,2,1989,16,10,22,2008,2011,3135209.0,2247
112692,2,2,0,0,1,2,1978,21,6,33,2009,2011,3135209.0,2250
107474,1,2,0,0,1,6,1990,20,4,21,2008,2011,3135209.0,2254
107474,1,2,0,0,1,1,1976,8,11,35,2008,2011,2902708.0,2255
96981,3,2,0,0,0,3,1985,21,6,26,2008,2011,3135209.0,2257
99503,2,2,0,0,1,4,1990,2,1,21,2008,2011,3135209.0,2262
99503,2,6,0,0,0,3,1989,4,12,22,2008,2011,3142700.0,2837
99503,2,2,0,0,1,3,1985,14,12,26,2008,2011,3135209.0,2922
99503,2,6,0,0,0,3,1982,15,10,29,2007,2011,2930204.0,2732
96981,3,6,0,0,0,1,1989,17,12,22,2008,2011,,2736
112692,2,2,0,0,1,6,1972,7,7,39,2009,2011,3135209.0,2737
96981,3,2,0,0,0,3,1990,18,7,21,2008,2011,3135209.0,2738
107474,1,2,0,0,1,3,1990,4,1,21,2008,2011,3142700.0,2739
107474,1,2,0,0,1,2,1989,1,6,22,2008,2011,3135209.0,2740
99503,2,2,0,0,1,6,1973,11,9,38,2008,2011,3518800.0,2742
107474,1,2,0,0,0,6,1988,1,4,23,2010,2011,3135209.0,2743
112692,2,2,0,0,1,3,1988,28,1,23,2009,2011,3135209.0,2744
99503,2,2,0,0,1,3,1990,11,5,21,2008,2011,3161106.0,2745
107474,1,2,0,0,1,3,1989,27,5,22,2008,2011,3135209.0,3399
112692,2,4,0,0,1,6,1987,24,6,24,2009,2011,3550308.0,2752
112692,2,2,0,0,1,3,1988,15,5,23,2009,2011,3132107.0,2755
99503,2,2,0,0,1,3,1988,29,2,23,2008,2011,3132107.0,2795
107474,1,2,0,0,0,3,1988,20,8,23,2007,2011,3135209.0,2838
112692,2,2,0,0,0,3,1989,25,2,22,2009,2011,3135209.0,2454
96981,3,6,0,0,0,1,1990,2,4,21,2008,2011,3143302.0,2839
96981,3,6,0,0,0,6,1989,29,4,22,2007,2011,3135209.0,2840
99503,2,2,0,0,0,1,1990,14,9,21,2008,2011,3149150.0,2842
96981,3,6,0,0,0,1,1987,3,2,24,2008,2011,3135209.0,2843
99503,2,2,0,0,0,3,1987,25,1,24,2008,2011,3135209.0,2844
96981,3,6,0,0,1,3,1990,28,8,21,2008,2011,3550308.0,2845
107474,1,2,0,0,1,3,1988,5,11,23,2008,2011,3135209.0,2846
99503,2,2,0,0,1,3,1988,23,8,23,2008,2011,3161106.0,2847
112692,2,4,0,0,0,6,1988,5,12,23,2009,2011,3109303.0,3400
99503,2,2,0,0,1,3,1990,27,1,21,2009,2011,3135209.0,2849
107474,1,2,0,0,0,6,1975,6,12,36,2008,2011,3550308.0,2850
99503,2,4,0,0,1,2,1990,9,2,21,2008,2011,3135209.0,2851
96981,3,2,0,0,1,3,1991,15,1,20,2008,2011,3135209.0,2852
96981,3,2,0,0,0,1,1986,2,10,25,2008,2011,3106200.0,2853
99503,2,2,0,0,0,1,1980,19,8,31,2008,2011,3108255.0,2858
99503,2,6,0,0,0,3,1989,7,10,22,2008,2011,3132107.0,2859
107474,1,2,0,0,1,3,1979,19,9,32,2008,2011,3135209.0,3401
107474,1,4,0,0,1,6,1990,20,3,21,2008,2011,3135209.0,3104
99503,2,2,0,0,1,4,1986,9,10,25,2008,2011,3550308.0,3105
