CO_CURSO,TP_GRAU_ACADEMICO,TP_SITUACAO,IN_DEFICIENCIA,IN_RESERVA_VAGAS,TP_SEXO,TP_COR_RACA,NU_ANO_NASCIMENTO,NU_DIA_NASCIMENTO,NU_MES_NASCIMENTO,NU_IDADE,NU_ANO_INGRESSO,NU_ANO_CENSO,CO_MUNICIPIO_NASCIMENTO
99503,2,2,0,0,1,6,1988,11,3,21,2007,2009,null
99503,2,2,0,0,0,6,1989,15,8,20,2007,2009,null
99503,2,2,0,0,1,6,1981,31,10,28,2007,2009,null
99503,2,2,0,0,1,6,1987,22,7,22,2007,2009,null
99503,2,2,0,0,0,6,1982,15,10,27,2007,2009,null
99503,2,2,0,0,1,6,1986,8,9,23,2007,2009,null
99503,2,2,0,0,1,6,1987,12,3,22,2007,2009,null
99503,2,2,0,0,0,6,1983,23,4,26,2007,2009,null
99503,2,2,0,0,1,6,1988,10,7,21,2007,2009,null
99503,2,2,0,0,1,6,1988,2,9,21,2007,2009,null
99503,2,2,0,0,0,6,1989,13,1,20,2007,2009,null
99503,2,2,0,0,1,6,1987,2,5,22,2007,2009,null
96981,3,4,0,0,1,6,1986,6,9,23,2008,2009,null
112692,2,2,0,0,1,0,1986,26,5,23,2009,2009,null
112692,2,2,0,0,0,6,1989,17,6,20,2009,2009,null
99503,2,3,0,0,0,6,1975,11,3,34,2008,2009,null
112692,2,2,0,0,0,6,1987,17,1,22,2009,2009,null
112692,2,2,0,0,0,6,1980,5,3,29,2009,2009,null
99503,2,2,0,0,1,6,1973,1,12,36,2008,2009,null
99503,2,2,0,0,1,6,1989,20,2,20,2008,2009,null
99503,2,2,0,0,1,6,1987,24,12,22,2009,2009,null
112692,2,2,0,0,1,6,1989,6,12,20,2009,2009,null
99503,2,2,0,0,1,6,1985,3,11,24,2008,2009,null
112692,2,2,0,0,1,6,1980,15,7,29,2009,2009,null
99503,2,2,0,0,1,6,1990,27,1,19,2009,2009,null
112692,2,2,0,0,1,6,1989,5,2,20,2009,2009,null
99503,2,2,0,0,0,6,1986,20,9,23,2008,2009,null
99503,2,2,0,0,1,6,1989,12,4,20,2009,2009,null
99503,2,2,0,0,1,6,1985,15,9,24,2008,2009,null
99503,2,2,0,0,0,6,1988,9,2,21,2008,2009,null
99503,2,2,0,0,0,6,1989,3,12,20,2008,2009,null
112692,2,2,0,0,1,6,1988,26,6,21,2009,2009,null
99503,2,2,0,0,1,6,1988,30,9,21,2008,2009,null
99503,2,4,0,0,1,6,1989,25,2,20,2009,2009,null
112692,2,2,0,0,1,6,1987,24,6,22,2009,2009,null
112692,2,2,0,0,1,6,1988,15,5,21,2009,2009,null
99503,2,2,0,0,1,6,1986,25,8,23,2008,2009,null
112692,2,2,0,0,1,6,1983,10,2,26,2009,2009,null
112692,2,2,0,0,1,6,1972,7,7,37,2009,2009,null
112692,2,2,0,0,1,6,1988,14,3,21,2009,2009,null
99503,2,2,0,0,0,6,1989,1,12,20,2008,2009,null
99503,2,2,0,0,0,6,1982,7,6,27,2009,2009,null
99503,2,2,0,0,1,6,1988,18,10,21,2008,2009,null
112692,2,2,0,0,0,6,1987,8,6,22,2009,2009,null
96981,3,4,0,0,1,6,1989,2,5,20,2008,2009,null
99503,2,2,0,0,1,6,1990,17,11,19,2009,2009,null
99503,2,2,0,0,1,6,1990,2,1,19,2008,2009,null
112692,2,2,0,0,1,6,1982,6,6,27,2009,2009,null
112692,2,2,0,0,0,6,1989,25,2,20,2009,2009,null
107474,1,2,0,0,1,6,1989,14,1,20,2008,2009,null
99503,2,2,0,0,1,6,1987,21,1,22,2008,2009,null
99503,2,2,0,0,1,6,1976,26,10,33,2008,2009,null
99503,2,2,0,0,1,6,1977,11,10,32,2008,2009,null
107474,1,2,0,0,0,6,1975,6,12,34,2008,2009,null
96981,3,2,0,0,0,6,1986,20,10,23,2008,2009,null
107474,1,3,0,0,0,6,1988,20,8,21,2007,2009,null
96981,3,2,0,0,0,6,1989,10,10,20,2008,2009,null
99503,2,2,0,0,1,6,1990,9,2,19,2008,2009,null
99503,2,2,0,0,1,6,1988,1,10,21,2008,2009,null
107474,1,3,0,0,0,6,1989,1,7,20,2007,2009,null
107474,1,2,0,0,1,6,1986,30,4,23,2008,2009,null
107474,1,2,0,0,1,6,1987,12,4,22,2008,2009,null
99503,2,2,0,0,1,6,1988,29,2,21,2008,2009,null
99503,2,2,0,0,1,6,1985,3,11,24,2009,2009,null
99503,2,2,0,0,0,6,1987,11,11,22,2008,2009,null
96981,3,3,0,0,0,6,1986,2,10,23,2008,2009,null
107474,1,4,0,0,0,6,1978,26,7,31,2008,2009,null
99503,2,4,0,0,0,6,1985,3,10,24,2008,2009,null
107474,1,2,0,0,0,6,1988,25,11,21,2008,2009,null
99503,2,2,0,0,1,6,1989,4,5,20,2008,2009,null
99503,2,2,0,0,0,6,1980,19,8,29,2008,2009,null
107474,1,4,0,0,1,6,1976,23,3,33,2008,2009,null
96981,3,2,0,0,0,6,1989,11,3,20,2008,2009,null
107474,1,2,0,0,1,6,1976,8,11,33,2008,2009,null
107474,1,2,0,0,1,6,1988,22,12,21,2009,2009,null
99503,2,2,0,0,1,6,1967,25,8,42,2008,2009,null
96981,3,2,0,0,0,6,1985,21,6,24,2008,2009,null
96981,3,2,0,0,1,6,1987,24,2,22,2008,2009,null
107474,1,2,0,0,1,6,1986,4,6,23,2008,2009,null
99503,2,2,0,0,0,6,1988,30,6,21,2008,2009,null
99503,2,2,0,0,0,6,1974,2,12,35,2008,2009,null
99503,2,2,0,0,1,6,1983,18,10,26,2008,2009,null
96981,3,2,0,0,1,6,1991,15,1,18,2008,2009,null
107474,1,4,0,0,1,3,1987,21,1,22,2007,2009,null
99503,2,4,0,0,0,1,1982,8,4,27,2008,2009,null
96981,3,2,0,0,0,6,1989,5,1,20,2008,2009,null
96981,3,2,0,0,0,6,1985,9,8,24,2008,2009,null
96981,3,2,0,0,0,6,1988,21,5,21,2008,2009,null
96981,3,2,0,0,1,6,1990,23,5,19,2008,2009,null
96981,3,2,0,0,1,6,1987,20,9,22,2008,2009,null
96981,3,4,0,0,1,6,1988,8,1,21,2008,2009,null
96981,3,2,0,0,0,6,1988,18,10,21,2008,2009,null
96981,3,2,0,0,0,6,1990,18,7,19,2008,2009,null
96981,3,4,0,0,1,6,1989,1,7,20,2008,2009,null
96981,3,2,0,0,0,6,1987,3,2,22,2008,2009,null
96981,3,2,0,0,0,6,1991,4,5,18,2008,2009,null
96981,3,2,0,0,0,6,1988,28,5,21,2008,2009,null
96981,3,2,0,0,1,6,1990,18,6,19,2009,2009,null
107474,1,2,0,0,1,6,1991,21,1,18,2009,2009,null
96981,3,2,0,0,0,6,1991,8,5,18,2009,2009,null
107474,1,2,0,0,1,6,1991,8,5,18,2009,2009,null
99503,2,4,0,0,1,6,1988,2,4,21,2007,2009,null
107474,1,2,0,0,1,6,1977,8,10,32,2009,2009,null
96981,3,2,0,0,1,6,1991,26,12,18,2009,2009,null
99503,2,4,0,0,1,6,1987,14,12,22,2008,2009,null
107474,1,2,0,0,0,6,1980,16,10,29,2009,2009,null
107474,1,2,0,0,1,6,1990,8,9,19,2009,2009,null
99503,2,2,0,0,1,6,1982,17,11,27,2007,2009,null
99503,2,4,0,0,1,6,1981,26,8,28,2007,2009,null
96981,3,2,0,0,1,6,1990,7,11,19,2009,2009,null
107474,1,2,0,0,0,6,1992,15,5,17,2009,2009,null
107474,1,2,0,0,1,6,1988,22,3,21,2009,2009,null
99503,2,4,0,0,0,6,1982,14,4,27,2008,2009,null
107474,1,2,0,0,0,6,1991,1,9,18,2009,2009,null
96981,3,2,0,0,0,6,1991,30,3,18,2009,2009,null
107474,1,2,0,0,0,6,1991,5,10,18,2009,2009,null
107474,1,2,0,0,1,6,1987,24,11,22,2009,2009,null
96981,3,2,0,0,0,6,1988,8,6,21,2009,2009,null
96981,3,2,0,0,0,6,1988,28,12,21,2009,2009,null
96981,3,2,0,0,0,6,1989,9,10,20,2009,2009,null
107474,1,2,0,0,1,6,1991,28,5,18,2009,2009,null
107474,1,2,0,0,0,6,1985,17,12,24,2009,2009,null
99503,2,2,0,0,0,6,1990,20,1,19,2008,2009,null
99503,2,4,0,0,0,6,1979,5,4,30,2007,2009,null
99503,2,2,0,0,0,6,1979,11,5,30,2007,2009,null
107474,1,4,0,0,0,6,1981,19,2,28,2009,2009,null
99503,2,4,0,0,1,6,1982,9,12,27,2007,2009,null
107474,1,2,0,0,0,6,1990,9,12,19,2009,2009,null
96981,3,2,0,0,1,6,1991,2,1,18,2009,2009,null
107474,1,2,0,0,0,6,1990,19,5,19,2009,2009,null
107474,1,2,0,0,0,6,1990,25,11,19,2009,2009,null
96981,3,2,0,0,0,6,1990,6,12,19,2009,2009,null
107474,1,2,0,0,0,6,1989,21,7,20,2009,2009,null
107474,1,2,0,0,0,6,1972,15,8,37,2009,2009,null
99503,2,2,0,0,0,6,1979,23,2,30,2007,2009,null
107474,1,2,0,0,0,6,1990,8,6,19,2009,2009,null
107474,1,2,0,0,0,6,1979,17,1,30,2009,2009,null
99503,2,2,0,0,1,6,1975,26,7,34,2008,2009,null
99503,2,3,0,0,1,6,1971,16,1,38,2007,2009,null
107474,1,2,0,0,1,6,1989,14,8,20,2009,2009,null
96981,3,2,0,0,0,6,1989,30,9,20,2009,2009,null
107474,1,2,0,0,0,6,1988,28,7,21,2009,2009,null
107474,1,2,0,0,1,6,1989,29,5,20,2009,2009,null
96981,3,2,0,0,0,6,1992,11,9,17,2009,2009,null
99503,2,2,0,0,1,6,1991,16,3,18,2009,2009,null
99503,2,2,0,0,1,6,1989,24,4,20,2009,2009,null
107474,1,3,0,0,0,6,1982,19,1,27,2009,2009,null
107474,1,1,0,0,0,6,1988,18,2,21,2009,2009,null
107474,1,4,0,0,0,6,1981,22,10,28,2009,2009,null
96981,3,4,0,0,1,6,1973,3,11,36,2009,2009,null
99503,2,2,0,0,1,6,1990,28,8,19,2009,2009,null
99503,2,2,0,0,1,6,1984,18,4,25,2009,2009,null
96981,3,2,0,0,0,6,1989,2,3,20,2009,2009,null
99503,2,4,0,0,0,6,1972,2,4,37,2009,2009,null
96981,3,2,0,0,1,6,1988,14,9,21,2009,2009,null
107474,1,1,0,0,0,6,1983,26,9,26,2009,2009,null
96981,3,2,0,0,0,6,1987,31,8,22,2009,2009,null
96981,3,2,0,0,1,6,1991,22,4,18,2009,2009,null
107474,1,2,0,0,1,6,1989,28,6,20,2009,2009,null
107474,1,2,0,0,1,6,1991,26,7,18,2009,2009,null
107474,1,3,0,0,1,6,1977,31,7,32,2009,2009,null
96981,3,3,0,0,1,6,1991,4,1,18,2009,2009,null
96981,3,2,0,0,1,6,1981,12,6,28,2009,2009,null
107474,1,1,0,0,1,6,1987,11,9,22,2009,2009,null
107474,1,2,0,0,1,6,1987,4,5,22,2009,2009,null
96981,3,2,0,0,0,6,1990,20,12,19,2009,2009,null
96981,3,2,0,0,1,6,1985,19,4,24,2009,2009,null
96981,3,2,0,0,1,6,1990,21,1,19,2009,2009,null
107474,1,2,0,0,1,6,1980,24,12,29,2009,2009,null
107474,1,2,0,0,0,6,1984,8,2,25,2009,2009,null
99503,2,2,0,0,1,6,1990,1,12,19,2009,2009,null
96981,3,2,0,0,0,6,1988,12,7,21,2009,2009,null
96981,3,2,0,0,0,6,1989,24,11,20,2009,2009,null
107474,1,4,0,0,0,6,1972,18,3,37,2009,2009,null
96981,3,2,0,0,0,6,1985,19,2,24,2009,2009,null
99503,2,2,0,0,0,6,1985,7,9,24,2009,2009,null
96981,3,4,0,0,0,0,1990,30,3,19,2009,2009,null
96981,3,2,0,0,0,6,1984,31,3,25,2009,2009,null
99503,2,3,0,0,0,6,1986,19,1,23,2008,2009,null
99503,2,3,0,0,1,6,1981,6,5,28,2007,2009,null
107474,1,2,0,0,0,6,1989,23,12,20,2009,2009,null
107474,1,3,0,0,1,6,1990,15,4,19,2009,2009,null
96981,3,2,0,0,0,6,1981,6,6,28,2007,2009,null
107474,1,2,0,0,1,6,1987,5,3,22,2009,2009,null
99503,2,2,0,0,0,6,1974,20,11,35,2007,2009,null
96981,3,4,0,0,0,6,1985,5,11,24,2007,2009,null
107474,1,2,0,0,0,6,1979,5,3,30,2007,2009,null
99503,2,4,0,0,0,6,1981,10,1,28,2008,2009,null
107474,1,2,0,0,1,6,1988,26,9,21,2009,2009,null
99503,2,3,0,0,0,6,1987,16,6,22,2008,2009,null
99503,2,2,0,0,0,6,1986,2,1,23,2008,2009,null
96981,3,2,0,0,0,6,1984,13,11,25,2007,2009,null
99503,2,3,0,0,0,6,1986,22,6,23,2007,2009,null
99503,2,4,0,0,1,6,1988,10,12,21,2007,2009,null
107474,1,2,0,0,0,6,1985,4,4,24,2007,2009,null
107474,1,2,0,0,1,6,1986,30,1,23,2007,2009,null
96981,3,2,0,0,1,6,1973,20,3,36,2009,2009,null
96981,3,2,0,0,1,6,1990,29,10,19,2009,2009,null
99503,2,2,0,0,0,6,1991,8,5,18,2009,2009,null
96981,3,2,0,0,1,6,1986,15,10,23,2009,2009,null
96981,3,4,0,0,0,6,1987,23,2,22,2009,2009,null
96981,3,2,0,0,0,6,1989,3,6,20,2009,2009,null
96981,3,2,0,0,1,6,1989,9,9,20,2009,2009,null
99503,2,2,0,0,0,6,1989,1,12,20,2009,2009,null
96981,3,2,0,0,0,6,1983,3,8,26,2009,2009,null
107474,1,1,0,0,1,6,1988,22,4,21,2009,2009,null
96981,3,2,0,0,1,6,1990,12,8,19,2009,2009,null
99503,2,2,0,0,0,6,1984,15,8,25,2009,2009,null
96981,3,2,0,0,0,6,1987,13,12,22,2009,2009,null
99503,2,2,0,0,1,6,1990,2,2,19,2009,2009,null
96981,3,2,0,0,1,6,1990,2,4,19,2009,2009,null
107474,1,1,0,0,1,6,1986,15,8,23,2009,2009,null
107474,1,1,0,0,0,6,1982,9,12,27,2009,2009,null
96981,3,2,0,0,1,6,1991,22,6,18,2009,2009,null
99503,2,2,0,0,1,6,1991,26,3,18,2009,2009,null
96981,3,2,0,0,0,6,1988,29,12,21,2009,2009,null
99503,2,2,0,0,1,6,1985,11,5,24,2009,2009,null
107474,1,1,0,0,1,6,1982,18,1,27,2009,2009,null
96981,3,2,0,0,0,6,1991,22,1,18,2009,2009,null
96981,3,2,0,0,1,6,1990,4,1,19,2009,2009,null
96981,3,2,0,0,0,6,1979,15,10,30,2009,2009,null
96981,3,2,0,0,0,6,1988,31,12,21,2009,2009,null
99503,2,2,0,0,0,6,1987,17,4,22,2009,2009,null
107474,1,1,0,0,1,6,1986,13,8,23,2009,2009,null
96981,3,2,0,0,1,6,1991,30,8,18,2009,2009,null
99503,2,2,0,0,1,6,1990,23,2,19,2009,2009,null
96981,3,2,0,0,0,6,1987,31,12,22,2009,2009,null
99503,2,2,0,0,0,6,1987,28,4,22,2009,2009,null
96981,3,2,0,0,1,6,1990,15,10,19,2009,2009,null
107474,1,1,0,0,1,6,1978,6,8,31,2009,2009,null
96981,3,2,0,0,0,6,1981,17,6,28,2009,2009,null
99503,2,2,0,0,0,6,1986,17,5,23,2009,2009,null
107474,1,1,0,0,1,6,1985,7,8,24,2009,2009,null
107474,1,4,0,0,0,6,1985,27,6,24,2009,2009,null
107474,1,4,0,0,0,6,1985,7,12,24,2009,2009,null
99503,2,2,0,0,1,6,1990,22,12,19,2009,2009,null
96981,3,2,0,0,0,6,1990,12,1,19,2009,2009,null
107474,1,4,0,0,1,6,1964,13,2,45,2009,2009,null
99503,2,2,0,0,1,0,1986,10,5,23,2009,2009,null
99503,2,2,0,0,1,6,1990,5,2,19,2009,2009,null
107474,1,1,0,0,1,6,1978,21,8,31,2009,2009,null
99503,2,2,0,0,1,6,1989,13,3,20,2009,2009,null
107474,1,1,0,0,0,6,1979,11,9,30,2009,2009,null
99503,2,2,0,0,1,0,1991,25,2,18,2009,2009,null
107474,1,1,0,0,0,6,1976,9,6,33,2009,2009,null
99503,2,2,0,0,1,0,1989,19,2,20,2009,2009,null
96981,3,2,0,0,0,6,1990,10,9,19,2009,2009,null
96981,3,2,0,0,1,6,1987,22,4,22,2009,2009,null
96981,3,2,0,0,1,6,1989,10,2,20,2009,2009,null
99503,2,2,0,0,1,6,1991,17,7,18,2009,2009,null
99503,2,2,0,0,1,6,1981,16,10,28,2009,2009,null
107474,1,1,0,0,0,6,1985,4,1,24,2009,2009,null
99503,2,2,0,0,0,6,1990,4,8,19,2009,2009,null
107474,1,1,0,0,0,6,1985,12,2,24,2009,2009,null
99503,2,2,0,0,1,6,1980,20,3,29,2009,2009,null
99503,2,2,0,0,1,6,1985,8,5,24,2009,2009,null
99503,2,2,0,0,1,6,1991,24,3,18,2009,2009,null
96981,3,2,0,0,0,6,1981,18,1,28,2009,2009,null
99503,2,2,0,0,0,6,1990,1,1,19,2009,2009,null
107474,1,1,0,0,1,6,1987,22,5,22,2009,2009,null
99503,2,2,0,0,0,6,1988,9,12,21,2009,2009,null
107474,1,1,0,0,0,6,1986,23,11,23,2009,2009,null
99503,2,2,0,0,1,6,1991,28,4,18,2009,2009,null
99503,2,2,0,0,1,6,1982,10,2,27,2009,2009,null
107474,1,1,0,0,0,6,1984,12,10,25,2009,2009,null
107474,1,4,0,0,0,6,1978,16,4,31,2009,2009,null
96981,3,2,0,0,0,6,1989,4,9,20,2009,2009,null
107474,1,1,0,0,1,6,1982,25,4,27,2009,2009,null
96981,3,2,0,0,1,6,1990,11,6,19,2009,2009,null
96981,3,4,0,0,0,3,1991,27,3,18,2009,2009,null
112692,2,2,0,0,1,6,1989,7,7,20,2008,2009,null
96981,3,6,0,0,0,6,1979,15,8,30,2006,2009,null
99503,2,2,0,0,1,6,1988,19,3,21,2009,2009,null
107474,1,2,0,0,0,6,1981,14,7,28,2009,2009,null
96981,3,4,0,0,1,6,1981,8,9,28,2009,2009,null
96981,3,2,0,0,0,6,1990,4,6,19,2008,2009,null
96981,3,6,0,0,0,0,1984,16,4,26,2007,2010,3550308.0
96981,3,2,0,0,1,0,1984,30,10,26,2007,2010,3135209.0
96981,3,4,0,0,1,6,1979,19,1,31,2008,2010,3135209.0
96981,3,4,0,0,0,6,1988,1,4,22,2007,2010,3135209.0
96981,3,2,0,0,1,3,1992,14,5,18,2010,2010,3168002.0
96981,3,2,0,0,0,3,1992,26,2,18,2010,2010,3135209.0
96981,3,2,0,0,0,6,1989,29,12,21,2010,2010,3162401.0
96981,3,2,0,0,1,3,1992,27,1,18,2010,2010,3135209.0
96981,3,2,0,0,0,1,1992,3,4,18,2010,2010,3143302.0
96981,3,2,0,0,0,6,1992,30,7,18,2010,2010,3132107.0
96981,3,2,0,0,1,6,1989,31,5,21,2010,2010,2911709.0
96981,3,2,0,0,0,6,1991,12,10,19,2010,2010,3158508.0
96981,3,2,0,0,0,3,1992,14,2,18,2010,2010,3135209.0
96981,3,2,0,0,0,6,1991,12,10,19,2010,2010,3109907.0
96981,3,4,0,0,0,0,1987,8,1,23,2007,2010,3135209.0
96981,3,6,0,0,0,0,1988,11,5,22,2007,2010,3135209.0
96981,3,6,0,0,0,0,1988,28,5,22,2006,2010,3135209.0
96981,3,6,0,0,0,0,1986,23,8,24,2007,2010,3132107.0
96981,3,6,0,0,1,0,1989,19,4,21,2007,2010,3139300.0
96981,3,2,0,0,0,1,1990,2,4,20,2008,2010,3143302.0
96981,3,4,0,0,0,1,1973,3,7,37,2008,2010,3157005.0
96981,3,2,0,0,0,6,1987,15,3,23,2007,2010,3135209.0
96981,3,4,0,0,0,0,1984,31,3,26,2009,2010,3135209.0
96981,3,4,0,0,0,6,1981,6,6,29,2007,2010,3550308.0
96981,3,2,0,0,0,3,1987,31,8,23,2009,2010,3142700.0
96981,3,2,0,0,0,3,1989,3,6,21,2009,2010,3135209.0
96981,3,2,0,0,0,1,1979,15,10,31,2009,2010,3135209.0
96981,3,4,0,0,0,0,1981,17,6,29,2009,2010,3513801.0
96981,3,4,0,0,0,3,1984,30,6,26,2010,2010,3135209.0
96981,3,4,0,0,1,0,1990,2,8,20,2010,2010,
96981,3,4,0,0,1,2,1992,12,2,18,2010,2010,2201960.0
96981,3,4,0,0,0,6,1992,11,8,18,2010,2010,3143302.0
96981,3,2,0,0,0,6,1992,14,4,18,2010,2010,3135209.0
99503,2,4,0,0,1,3,1985,1,1,25,2008,2010,3162401.0
99503,2,2,0,0,1,6,1978,6,11,32,2008,2010,3108602.0
99503,2,2,0,0,0,3,1983,22,1,27,2007,2010,3550308.0
99503,2,4,0,0,1,6,1977,19,10,33,2008,2010,3135209.0
99503,2,2,0,0,0,1,1981,28,10,29,2007,2010,3550308.0
99503,2,4,0,0,1,6,1971,16,1,39,2007,2010,3135209.0
99503,2,2,0,0,1,3,1991,14,6,19,2010,2010,3139300.0
99503,2,6,0,0,0,6,1988,16,7,22,2007,2010,3135209.0
99503,2,2,0,0,0,6,1986,17,4,24,2007,2010,3135209.0
99503,2,2,0,0,1,1,1987,19,11,23,2007,2010,3135209.0
99503,2,2,0,0,1,1,1987,2,5,23,2007,2010,3142700.0
99503,2,2,0,0,0,1,1987,17,11,23,2008,2010,3135209.0
99503,2,2,0,0,0,5,1989,9,3,21,2008,2010,3132107.0
99503,2,2,0,0,0,3,1983,23,4,27,2007,2010,3135209.0
99503,2,2,0,0,0,3,1989,4,12,21,2008,2010,3142700.0
99503,2,2,0,0,1,3,1985,14,12,25,2008,2010,3135209.0
99503,2,2,0,0,1,4,1987,12,3,23,2007,2010,3135209.0
99503,2,2,0,0,1,3,1988,23,8,22,2008,2010,3161106.0
99503,2,4,0,0,1,6,1987,24,12,23,2009,2010,3135209.0
99503,2,2,0,0,1,3,1990,27,1,20,2009,2010,3135209.0
99503,2,2,0,0,1,2,1990,9,2,20,2008,2010,3135209.0
99503,2,2,0,0,0,3,1975,11,3,35,2008,2010,3135209.0
99503,2,2,0,0,0,6,1989,1,12,21,2008,2010,3135209.0
99503,2,2,0,0,0,3,1987,28,4,23,2009,2010,3135209.0
99503,2,4,0,0,0,6,1989,1,12,21,2009,2010,3143302.0
99503,2,4,0,0,1,6,1975,26,7,35,2008,2010,3135209.0
99503,2,2,0,0,0,1,1989,2,6,21,2010,2010,3550308.0
99503,2,4,0,0,1,6,1984,22,3,26,2010,2010,3135209.0
99503,2,2,0,0,0,2,1985,3,7,25,2010,2010,3162401.0
99503,2,2,0,0,0,3,1981,10,9,29,2010,2010,3135209.0
107474,1,2,0,0,1,3,1989,11,11,21,2008,2010,3135209.0
107474,1,2,0,0,1,1,1973,16,1,37,2008,2010,3135209.0
107474,1,2,0,0,1,3,1982,2,12,28,2008,2010,3135209.0
107474,1,2,0,0,1,3,1990,13,6,20,2009,2010,3135209.0
107474,1,2,0,0,1,3,1988,30,1,22,2007,2010,3135209.0
107474,1,2,0,0,0,1,1982,16,5,28,2009,2010,3135209.0
107474,1,2,0,0,1,1,1986,11,4,24,2007,2010,3550308.0
107474,1,2,0,0,1,3,1986,14,6,24,2007,2010,3135209.0
107474,1,2,0,0,0,3,1982,13,10,28,2007,2010,3547809.0
107474,1,2,0,0,0,3,1989,9,12,21,2007,2010,3135209.0
107474,1,2,0,0,1,1,1990,9,4,20,2008,2010,3106200.0
107474,1,2,0,0,0,0,1984,16,12,26,2007,2010,3130051.0
107474,1,2,0,0,1,3,1988,14,9,22,2007,2010,3143302.0
107474,1,2,0,0,1,3,1989,20,8,21,2008,2010,3135209.0
107474,1,2,0,0,0,6,1988,13,9,22,2008,2010,3161106.0
107474,1,2,0,0,1,2,1989,1,6,21,2008,2010,3135209.0
107474,1,2,0,0,1,2,1988,24,11,22,2008,2010,3135209.0
107474,1,2,0,0,1,6,1990,20,4,20,2008,2010,3135209.0
107474,1,2,0,0,0,6,1988,1,4,22,2010,2010,3135209.0
107474,1,2,0,0,1,4,1984,17,9,26,2008,2010,3135209.0
107474,1,2,0,0,0,3,1989,1,7,21,2007,2010,3135209.0
107474,1,2,0,0,1,1,1986,30,4,24,2008,2010,3148707.0
107474,1,2,0,0,0,3,1988,25,11,22,2008,2010,3135209.0
107474,1,2,0,0,1,3,1989,14,8,21,2009,2010,3132107.0
107474,1,2,0,0,1,6,1987,11,9,23,2009,2010,3135209.0
107474,1,2,0,0,0,3,1990,19,5,20,2009,2010,3135209.0
107474,1,2,0,0,1,1,1990,15,4,20,2009,2010,3135209.0
107474,1,2,0,0,0,6,1983,7,5,27,2010,2010,3135209.0
107474,1,6,0,0,0,6,1976,9,6,34,2009,2010,3106200.0
107474,1,2,0,0,1,6,1987,22,5,23,2009,2010,3135209.0
107474,1,2,0,0,1,1,1991,25,5,19,2010,2010,3118809.0
107474,1,6,0,0,0,6,1985,4,1,25,2009,2010,3135209.0
107474,1,2,0,0,0,2,1977,18,7,33,2010,2010,3135209.0
107474,1,2,0,0,0,3,1981,11,5,29,2010,2010,3135209.0
107474,1,7,0,0,0,2,1986,24,11,24,2010,2010,3143302.0
107474,1,2,0,0,1,3,1976,22,10,34,2010,2010,3135209.0
107476,1,2,0,0,0,3,1989,19,5,21,2010,2010,5300108.0
107476,1,2,0,0,0,1,1991,4,1,19,2010,2010,3121605.0
107476,1,2,0,0,1,1,1989,25,11,21,2008,2010,3135209.0
107476,1,2,0,0,0,1,1978,25,6,32,2008,2010,3135209.0
107476,1,2,0,0,0,3,1983,18,11,27,2009,2010,3135209.0
107476,1,2,0,0,0,3,1991,2,12,19,2009,2010,3130051.0
107476,1,2,0,0,1,3,1988,12,5,22,2009,2010,3135209.0
112692,2,2,0,0,0,2,1964,30,7,46,2008,2010,3135209.0
112692,2,4,0,0,0,6,1987,8,6,23,2009,2010,3135209.0
112692,2,4,0,0,0,3,1990,30,1,20,2009,2010,3135209.0
112692,2,2,0,0,1,6,1985,14,9,25,2010,2010,3135209.0
112692,2,2,0,0,1,3,1990,30,7,20,2008,2010,3135209.0
112692,2,2,0,0,1,1,1989,12,4,21,2008,2010,3143302.0
112692,2,4,0,0,0,6,1964,6,2,46,2008,2010,3135209.0
112692,2,2,0,0,1,3,1988,24,7,22,2008,2010,3135209.0
112692,2,2,0,0,1,3,1982,11,7,28,2008,2010,3117836.0
112692,2,4,0,0,0,6,1987,8,5,23,2008,2010,3135209.0
112692,2,2,0,0,1,1,1989,22,7,21,2008,2010,3161106.0
112692,2,4,0,0,1,6,1973,29,6,37,2008,2010,3135209.0
112692,2,2,0,0,1,1,1982,29,1,28,2009,2010,3135209.0
112692,2,4,0,0,0,6,1987,15,12,23,2009,2010,3135209.0
112692,2,3,0,0,1,6,1987,24,6,23,2009,2010,3550308.0
112692,2,4,0,0,0,6,1958,30,7,52,2010,2010,3165552.0
112692,2,4,0,0,1,6,1993,5,1,17,2010,2010,3135209.0
112692,2,2,0,0,0,6,1984,25,1,26,2010,2010,3170909.0
112692,2,2,0,0,1,6,1989,2,10,21,2010,2010,3135209.0
112692,2,4,0,0,0,0,1989,16,9,21,2010,2010,3550308.0
112692,2,2,0,0,1,6,1992,19,6,18,2010,2010,3161106.0
112692,2,4,0,0,0,3,1976,17,4,34,2010,2010,3162401.0
112692,2,4,0,0,0,6,1971,25,10,39,2010,2010,3550308.0
1102801,2,2,0,0,1,6,1991,13,5,19,2010,2010,3135209.0
1102801,2,2,0,0,0,6,1979,27,1,31,2010,2010,3143302.0
1102801,2,2,0,0,0,6,1991,16,2,19,2010,2010,3135209.0
1102801,2,2,0,0,1,6,1993,5,1,17,2010,2010,3135209.0
1102801,2,2,0,0,1,6,1987,24,9,23,2010,2010,2907103.0
1102801,2,2,0,0,0,6,1990,11,9,20,2010,2010,3135209.0
1102801,2,2,0,0,0,6,1988,20,3,22,2010,2010,3167202.0
1102802,1,4,0,0,0,6,1972,18,3,38,2010,2010,3135209.0
1102802,1,2,0,0,0,3,1986,1,6,24,2010,2010,3143302.0
